manga_id,staff_name,occupation
101642,Shikayo Shirabaka,Mangaka
101642,Akaneko,Not Recorded
101642,Fengmu Yi,Translator
86436,Tohru Tagura,Not Recorded
86436,Christine Dashiell,Translator
86436,Lena Atanassova,Editor
85564,Yuka Fujikawa,Mangaka
85564,Rifujin na Magonote,Writer
85564,Sirotaka,Illustrator
85564,Beni Axia Conrad,Translator
85564,Kaitlyn Wiley,Letterer
85564,Laura Scoville,Not Recorded
85564,Jill Morita,Translator
85564,Laura Heo,Letterer
85564,Rai Enril,Letterer
85235,Norimitsu Kaihou,Writer
85235,Sadoru Chiba,Artist
85235,Sadoru Chiba,Illustrator
85235,Alexis Eckerman,Letterer
85235,Leighann Harvey,Translator
85235,Veliona,Translator
85235,Chengyin Cai,Translator
85199,Hajime Isayama,Mangaka
85199,Hikaru Suruga,Not Recorded
85199,Gan Sunaaku,Not Recorded
85199,Konkichi,Mangaka
85199,Paweł Dybała,Translator
85199,Claudia Peter,Translator
85199,Simona Maccaroni,Not Recorded
85199,Emmanuel Bonavita,Not Recorded
77825,Nitro Plus,Not Recorded
77825,Shinichirou Nariie,Mangaka
56769,Ruri Miyahara,Mangaka
56769,Mikka Stifler,Translator
56769,Carlo Vanstiphout,Letterer
51054,ZUN,Not Recorded
51054,Aya Azuma,Mangaka
48570,Keiichi Koike,Mangaka
48570,Ajani Oloye,Translator
47465,Kenji Tsuruta,Mangaka
47465,Kenji Tsuruta,Illustrator
47465,Shinji Kajio,Writer
47465,Dana Lewis,Translator
47465,Miguel Ángel Ibáñez,Translator
47465,Géraldine Oudin,Translator
47465,Erwan Lossois,Touch-up Artist
47465,Erwan Lossois,Letterer
47465,Kami Anani,Translator
47465,Anna Koike,Translator
30792,Takehiko Inoue,Mangaka
30792,Haruto Umezawa,Mangaka
30792,Tsukasa Houjou,Mangaka
30792,Yoshihiro Yanagawa,Mangaka
30792,Nobuhiko Horie,Not Recorded
30792,Marc Bernabé,Translator
30792,Hisashi Sasaki,Magazine Editor
30792,Anna Piechowiak,Translator
170179,miHoYo,Not Recorded
170179,evemace,Storyboard Artist
170179,Ji Mo,Storyboard Artist
143216,Tokuwotsumu,Mangaka
143216,Christina Rinnerthaler,Translator
138564,Kongbiji,Mangaka
132165,Wol-Saeng Sa,Not Recorded
132165,Haegi,Not Recorded
129685,Asumiko Nakamura,Mangaka
117802,Eiichirou Oda,Mangaka
117802,Tatsuya Hamazaki,Writer
117802,Boichi,Mangaka
117802,Shou Hinata,Writer
117802,Ryou Ishiyama,Mangaka
116843,Zestkyo,Mangaka
114427,Han Xu,Not Recorded
111970,Dr. Pepperco,Mangaka
111970,Aline Kukor,Translator
111970,Amber Tamosaitis,Translator
111970,Maite Madinabeitia,Translator
111970,Kaitlyn Wiley,Letterer
111970,Studio Charon,Not Recorded
111970,Mingg,Translator
111970,Xiao Tian Ye,Translator
109302,Hitoma Iruma,Writer
109302,Nozomi Ousaka,Mangaka
109302,Nozomi Ousaka,Illustrator
109302,Nozomi Ousaka,Animator
109302,Nio Nakatani,Mangaka
109302,Moke Yuzuhara,Mangaka
109302,Alexis Eckerman,Letterer
109302,Alexandra McCullough-Garcia,Translator
109302,Alexandra McCullough-Garcia,Editor
109302,Laurie Asin,Translator
109302,Morgane Paviot,Not Recorded
100418,Niyama,Mangaka
100418,J. Agustín Izquierdo,Translator
100418,Martin Bachernegg,Translator
86848,Tae-Jun Park,Mangaka
86848,Tae-Jun Park,Artist
86848,Tae-Jun Park,Writer
86753,Type-Moon,Not Recorded
86753,Ryougo Narita,Writer
86753,Shizuki Morii,Illustrator
86753,Shizuki Morii,Mangaka
86753,Nut Rittrairat,Translator
86284,Kyousuke Motomi,Mangaka
86284,Sonia Verschueren,Translator
85464,Gen Urobuchi,Writer
85464,Gen Urobuchi,Scriptwriter
85464,Hanokage,Mangaka
85464,Magica Quartet,Not Recorded
85464,William Flanagan,Translator
85464,Abigail Blackman,Letterer
85139,Eiji Masuda,Mangaka
85139,Alethea Nibley,Translator
85139,Annaliese Christman,Letterer
85139,Annaliese Christman,Touch-up Artist
85139,Athena Nibley,Translator
69859,Kyuuta Sakai,Animator
69859,Kyuuta Sakai,Designer
69859,Kiyomune Miwa,Writer
55409,Ichiei Ishibumi,Writer
55409,Miyama-Zero,Illustrator
55409,Haydn Trowell,Translator
54294,Io Sakisaka,Mangaka
54294,Misato Raillard,Translator
54294,Drik Sada,Translator
54294,Emi Louie-Nishikawa,Translator
54294,So-Hyeon Park,Translator
54294,Aude Charlier,Touch-up Artist
54294,Aude Charlier,Letterer
54294,Mariko Ikeda,Not Recorded
47462,Kazuo Kamimura,Mangaka
47462,Thibaud Desbief,Translator
168264,Machi Suehiro,Mangaka
164857,MIDNIGHT STUDIO,Not Recorded
164857,Yungang Jeong,Writer
164857,Taesu Han,Writer
164857,Team The Zeke,Not Recorded
155485,Glump,Writer
155485,Min-U Son,Mangaka
146030,Makoto Raiku,Mangaka
146030,Ringo Kume,Mangaka
146030,Mayu Souyama,Mangaka
137620,Tite Kubo,Mangaka
135356,Katsuhisa Minami,Mangaka
127886,Kikka Ohashi,Mangaka
127886,Wakatsu Yatsuki,Writer
127886,Kazuki Irodori,Mangaka
127886,Ana Caro,Translator
127886,Emma Schumacker,Translator
127886,Dayeun Kim,Not Recorded
127886,Diana Hesse,Translator
126107,Com,Not Recorded
122993,Yuu Utatane,Not Recorded
122993,Yun Li,Translator
121146,Hidenori Kusaka,Writer
121146,Satoshi Yamamoto,Not Recorded
114542,Sam,Mangaka
111335,A1,Mangaka
100943,sunkki,Mangaka
87151,Alto Yukimura,Not Recorded
75447,Rechi Kazuki,Not Recorded
75447,Wataru Watari,Writer
75447,Ponkan 8,Illustrator
71865,Hirohiko Araki,Mangaka
71865,Kouhei Kadono,Writer
71865,David Evelyn,Translator
71865,Mineru Suzuki,Editor
63297,Io Sakisaka,Mangaka
63297,Akiko Abe,Writer
54457,Hanokage,Mangaka
54457,Magica Quartet,Not Recorded
54457,William Flanagan,Translator
54457,Alexis Eckerman,Letterer
54457,Fabio Sakuda,Translator
54457,Angélique Mariet,Translator
54457,Tanpopo Team,Translator
54457,Tolga Kıray,Translator
54457,Elodie Baunard,Not Recorded
54457,Mengfang Cai,Translator
54457,Jan Świderski,Translator
30463,Kenji Ooiwa,Mangaka
30463,Tatsuhiko Takimoto,Writer
169008,Jaxx,Artist
159436,Hye-Yeon Chu,Artist
159436,Hye-Yeon Chu,Mangaka
159436,Siya,Writer
159436,Adèle Grosperrin,Translator
154159,Cha-Cha Kim,Writer
154159,Ruijie An,Translator
154159,Cheong-Gwa,Artist
151512,Jeong-Yeol Park,Artist
151512,Mokma,Writer
151512,Kiki,Writer
147997,Koucha Agasawa,Mangaka
147997,Yusa Hirakawa,Translator
147586,Guru,Mangaka
147586,Rin-Bi Lee,Not Recorded
147586,Shirley Chen,Letterer
145531,Lilian Lebrun,Translator
145531,Haruo Iwamune,Mangaka
145531,Tomiko Bénézet-Toulze,Letterer
145531,John Neal,Translator
145531,Madeleine Jose,Letterer
143031,Yuuki Doumoto,Mangaka
143031,Yuuki Doumoto,Illustrator
143031,Elena Diaz,Not Recorded
143031,Aleria Amaral,Translator
143031,Qi Xian,Translator
140951,Eresemo,Mangaka
129774,Cho-Bom,Mangaka
123760,Gorou Nori,Mangaka
120796,Mingwa,Mangaka
117195,Aka Akasaka,Mangaka
117195,Aka Akasaka,Illustrator
117195,Mengo Yokoyari,Mangaka
117195,Shiro Usazaki,Mangaka
117195,Taylor Engel,Translator
117195,Abigail Blackman,Letterer
117195,Minna Lin,Translator
117195,Nesrine Mezouane,Translator
117195,San-G,Letterer
117195,Grégoire Hellot,Not Recorded
117195,Jordan Reynolds,Editor
117195,Felicia Sumali,Translator
117195,Anna-Maria Puto-Kaczmarek,Translator
117195,Xiangyin Lin,Not Recorded
117195,Martina Bellová,Letterer
117195,Matěj Vozábal,Translator
112981,Nene Yukimori,Mangaka
112981,Amanda Haley,Translator
112981,Snir Aharon,Not Recorded
112518,Ji-Yeong Kang,Artist
112518,Haga,Mangaka
111608,Arashi Arima,Mangaka
111608,Nomnom Namako,Translator
111608,Melanie Kardas,Editor
107321,coffee,Mangaka
107321,Kevin Steinbach,Translator
107321,Milena Woźniak,Translator
104140,Ei Tozaki,Mangaka
104140,Amber Tamosaitis,Translator
104140,Ray Steeves,Letterer
104140,Camille Velien,Translator
98777,Hiromi Takashima,Mangaka
98777,Jocelyne Allen,Translator
98777,Shaoren Zhang,Translator
98561,Sseu-Dam Park,Mangaka
98561,Yeong-Ha,Writer
92453,Ryukishi07,Writer
92453,Tomohi,Mangaka
92453,Tomohi,Illustrator
91203,Tatsuya Iguchi,Not Recorded
91203,Makoto Mizuta,Mangaka
85747,cosmos,Mangaka
85747,VAN.J,Mangaka
40010,Ryuuhei Tamura,Mangaka
40010,Yuuki Tabata,Mangaka
40010,Hirofumi Neda,Mangaka
40010,Hiroyuki Nakano,Producer
40010,Hiroyuki Nakano,Editor
40010,Dirce Miyamura,Not Recorded
31630,Hirohiko Araki,Mangaka
31630,Hirohisa Onikubo,Mangaka
31630,Reiki Taki,Mangaka
31630,Reiki Taki,Designer
31630,Evan Galloway,Translator
31630,Josef Shanel,Translator
31630,Renata Leitão,Translator
31630,Pablo Tschopp,Translator
31630,Diógenes Dih,Editor
31630,Diógenes Dih,Letterer
31630,Ryosuke Kabashima,Editor
31630,Danilo de Assis,Letterer
165751,Mayo Tsurukame,Mangaka
156723,Katie Kimura,Translator
156723,Saki Sakimoto,Mangaka
156723,Christina Rinnerthaler,Translator
156723,Lena Atanassova,Editor
155465,Pengki,Mangaka
146203,Muneyuki Kaneshiro,Writer
146203,Yuusuke Nomura,Mangaka
146203,Kouta Sannomiya,Not Recorded
146203,Thalia Sutton,Letterer
146203,Thalia Sutton,Editor
146203,Chris Burgener,Letterer
146203,Chris Burgener,Editor
146203,Nate Derr,Translator
138222,Black Ajin ,Not Recorded
138222,O-Hyeon,Mangaka
138222,Douglas De Almeida,Editor
135822,Hi-Nun,Mangaka
127122,Aji,Mangaka
127122,Junghyun,Not Recorded
123868,Yeongol,Mangaka
121991,Jeong-Hyeon Kim,Mangaka
121991,Tae-Jun Park,Mangaka
121991,Tae-Jun Park,Artist
121991,Tae-Jun Park,Writer
121991,Laura Klug,Translator
120112,Kuro Itsuki,Mangaka
120112,Ash Works,Not Recorded
120112,Lily Aspen,Translator
112621,Kashikaze,Mangaka
112621,Lingling Weng,Translator
110140,Suzuyuki,Mangaka
110140,Raquel Viadel,Translator
109384,Azha Liang,Mangaka
109384,Azha Liang,Writer
99183,Masakuni Igarashi,Mangaka
86623,Takuto Kashiki,Mangaka
86623,Taylor Engel,Translator
86623,Abigail Blackman,Letterer
85336,Toshiya Wakabayashi,Mangaka
76814,Tomoko Yamashita,Mangaka
76814,Elsa Pecqueur,Touch-up Artist
76814,Elsa Pecqueur,Letterer
76814,David Pollet,Translator
44721,Tomoya Haruno,Mangaka
44721,Adrienne Beck,Translator
44721,Carolina Hernández Mendoza,Letterer
44721,Maria Robado,Not Recorded
44721,William Ringrose,Not Recorded
41243,Fumiyo Kouno,Mangaka
41243,Pascale Simon,Translator
41243,Eric Montesinos,Letterer
41243,Eric Montesinos,Touch-up Artist
41243,Adrienne Beck,Translator
41243,Cynthia Thiery,Letterer
41243,Cynthia Thiery,Touch-up Artist
41243,Cordelia Suzuki,Translator
41243,Karis Page,Letterer
41243,Agnieszka Zychma,Translator
34258,Keiko Tobe,Mangaka
34258,Alexis Eckerman,Letterer
30442,Taiyou Matsumoto,Mangaka
30442,Marc Bernabé,Translator
30442,Lillian Olsen,Translator
30442,Arnaldo Oka,Translator
30442,Olinda Cordukes,Translator
30442,Hiroshi Takahashi,Translator
30442,Anna Wrzesiak,Translator
30442,Pierre-Yves Perez,Not Recorded
164263,Coco Uzuki,Mangaka
164263,Yihua Zeng,Translator
154474,Suseon,Mangaka
154474,Gajjagwahakja,Writer
153513,Eun-Garam Ryu,Writer
153513,Gyong,Artist
153513,Hajeong,Writer
142201,Juzhi,Mangaka
142201,Xiao Guo,Writer
142201,Zhu Yi,Writer
130665,Huin Gwi,Not Recorded
121819,AidaIro,Mangaka
121819,Lucas dos Santos Cabral,Translator
121819,Etsuko Tabuchi,Translator
121819,Florian Weitschies,Translator
120502,Mika Yamamori,Mangaka
120502,Lys Blakeslee,Letterer
120502,Sawa Savage,Translator
120502,Manon Debienne,Translator
120502,Sharmine Rosielle,Not Recorded
120502,Jessica Latherow,Translator
120502,Nuria Cimas Pita,Translator
120502,Qiufeng Zhao,Translator
113340,Won-Sik Lee,Writer
113340,Kkulchan,Artist
112579,Waka Hirako,Mangaka
112579,Marc Bernabé,Translator
112579,Amanda Haley,Translator
112579,Abigail Blackman,Letterer
112579,Alex Ponthaut,Translator
112579,Clair Obscur,Not Recorded
112579,Caio Pacheco,Translator
112579,Marcelo Del Greco,Editor
112579,Marcelo Del Greco,Translator
112579,Júlio Moreno,Editor
110393,Renji Morita,Mangaka
110393,Souhachi Hagimoto,Writer
110393,Yuuki Eguchi,Mangaka
109608,Kenichi Kondou,Mangaka
109608,Christine Dashiell,Translator
109608,Evan Waldinger,Touch-up Artist
109608,Evan Waldinger,Letterer
108196,Masashi Asaki,Mangaka
108196,Naoki Yamakawa,Not Recorded
108196,Fabien Nabhan,Translator
108196,Yasuko Tojo,Translator
108196,Lucas dos Santos Cabral,Translator
108196,Sascha Mandler,Translator
104030,Ganjii,Not Recorded
104030,Bungou Stray Dogs DA Seisaku Iinkai,Not Recorded
104030,Kevin Gifford,Translator
104030,Rochelle Gancio,Letterer
104030,Karolina Dwornik,Translator
103141,Hidebu Takahashi,Mangaka
100908,Meguru Hinohara,Mangaka
100908,Ewa Wachol,Translator
99346,Umi Shiina,Mangaka
87510,Kagiji Kumanomata,Not Recorded
87510,Susan Daigle-Leach,Not Recorded
87510,Tetsuichiro Miyaki,Translator
87510,James Gaubatz,Letterer
87510,Chengyin Cai,Translator
87442,Kenta Shinohara,Mangaka
87442,Arnaldo Oka,Translator
87442,Adrià Saborido,Translator
87442,Manon Debienne,Translator
87442,Sayaka Okada,Translator
86310,Atsushi Ookubo,Mangaka
86310,Felipe Monte,Translator
86310,Ernesto Cellie,Translator
86310,Lara Iacucci,Not Recorded
86310,Luciane Yasawa,Translator
86310,Kei Urana,Mangaka
86310,Wojciech Gęszczak,Translator
86310,Shusaku Namikawa,Mangaka
86310,Diógenes Dih,Editor
86310,Diógenes Dih,Letterer
86310,Ricardo Santana,Letterer 
86310,Beatriz Bevilacqua,Editor
85827,SSamba,Mangaka
74501,Rensuke Oshikiri,Mangaka
74501,Alexander Keller-Nelson,Translator
54380,Yukiko Horiguchi,Animator
54380,Yukiko Horiguchi,Designer
54380,Sadanatsu Anda,Not Recorded
54380,Molly Lee,Translator
53627,Wataru Watanabe,Mangaka
53627,Caleb Cook,Translator
53627,Rachel Pierce,Letterer
53627,Shougo Tanaka,Not Recorded
40330,George Asakura,Mangaka
33097,Kou Yaginuma,Not Recorded
33097,Raphaëlle Yokota,Translator
186990,Shunsaku Tomose,Illustrator
186990,Shunsaku Tomose,Mangaka
186990,Shougo Kinugasa,Writer
153432,U-Gak,Writer
153432,Mok-In,Mangaka
153432,INKYO,Artist
148082,Azuri Hyuuga,Illustrator
148082,Takata,Writer
148082,Rin Ono,Mangaka
148082,Shi Bing Wei,Translator
147587,Ant Studio,Mangaka
147587,Ant Studio,Producer
147587,KEN,Writer
147587,Hanheun,Writer
147587,Shirley Chen,Letterer
146748,Ryukishi07,Writer
146748,Tomohi,Mangaka
146748,Tomohi,Illustrator
117877,Seok-Chan Jeong,Mangaka
114972,Keito Gaku,Mangaka
114972,Gandalf Bartholomäus,Translator
114972,Rose Padgett,Translator
114972,Leo McDonagh,Translator
114972,Isabelle Bovey,Letterer
114972,Ashley Caswell,Letterer
114972,Blanche Delaborde,Translator
114972,Anna Wrzesiak,Translator
101700,Megumi Morino,Mangaka
101700,Miyako Slocombe,Translator
101700,Devon Corwin,Translator
101700,Thalia Sutton,Letterer
101700,Thalia Sutton,Editor
101700,Isabelle Bovey,Letterer
101700,Kyle Ziolko,Letterer
100557,Hakuri,Mangaka
100557,Hakuri,Illustrator
100557,Carlo Vanstiphout,Letterer
100557,Olinda Cordukes,Translator
100557,Burkhard Höfler,Translator
100557,Anna Koike,Translator
100147,Kurone Mishima,Illustrator
100147,Natsume Akatsuki,Writer
100147,Kevin Steinbach,Translator
99640,Azusa Mase,Mangaka
99640,Misato Raillard,Translator
99640,Eric Montesinos,Letterer
99640,Eric Montesinos,Touch-up Artist
99640,Erin Procter,Not Recorded
99640,Jacqueline Wee,Not Recorded
99640,Cynthia Thiery,Letterer
99640,Cynthia Thiery,Touch-up Artist
92985,Takeshi Nogami,Mangaka
92985,Takaaki Suzuki,Writer
86640,Jeong-Hu Mun,Artist
86640,Gi-Un Ryu,Writer
85887,namo,Mangaka
50242,Yoshiaki Sukeno,Mangaka
50242,Shihei Lin,Magazine Editor
33713,Kenji Nagatomo,Not Recorded
33713,Araki Joh,Writer
33281,Keiji Nakazawa,Not Recorded
33281,Drik Sada,Translator
33281,Vincent Zouzoulkovsky,Translator
33281,Evandro Pimentel,Not Recorded
33281,Nina Olligschläger,Translator
33281,Tormod Haugen,Translator
33281,Katsuyoshi Watanabe,Translator
33281,Monika Gaczyńska,Translator
33281,Urszula Gaczyńska,Translator
33281,Martyna Taniguchi,Translator
33281,Berangere Orieux,Editor
33258,Jirou Taniguchi,Mangaka
33258,Frédéric Boilet,Not Recorded
33258,Kumar Sivasubramanian,Translator
33258,Drik Sada,Translator
33258,Claudia Peter,Translator
33258,Kaoru Sekizumi,Translator
33258,Gabriela Yuki,Not Recorded
33258,Keiko Suzuki,Not Recorded
33258,M. Barrera,Not Recorded
33258,Bruno Zago,Editor
181542,NEMONE,Artist
181542,HONGDUCK,Writer
180752,Osamu Nishi,Mangaka
180752,Shiro Usazaki,Mangaka
180752,Hachi,Mangaka
180752,Sanpei Komachi,Not Recorded
180752,Yuuki Akou,Not Recorded
180752,Adrienne Beck,Translator
180752,Rihito Moriyama,Mangaka
180752,John Hunt,Letterer
180752,John Hunt,Touch-up Artist
180752,Takuya Ogawa,Magazine Editor
180752,Rae First,Editor
180752,Alisson R.,Editor
180752,Yoichi Necoda,Mangaka
180752,Kotoha Hanaji,Mangaka
180752,Kon Wakase,Mangaka
180752,Paulo Kutscher,Translator
177373,Lü Lü Lü Jiang,Mangaka
177373,Qiao Yao,Writer
171068,Jibung,Not Recorded
166658,Ha-Gyeon Lee,Artist
166658,sdcknight,Writer
166658,Hyeong Im,Writer
158706,Yoteh,Not Recorded
158706,Manggokim,Writer
158706,Do-Hyang Min,Writer
158706,Jessica Walther,Translator
156031,Keiko Iwashita,Mangaka
156031,Shanshan Wang,Translator
156031,Constanze Thede,Translator
129345,Xi Ling Luobo,Mangaka
126768,Yufuko Suzuki,Mangaka
126768,Anna Piechowiak,Translator
124964,Yama Wayama,Mangaka
124964,Alexandre Fournier,Translator
123314,Nanaki Nanao,Mangaka
123314,Shou Kobayashi,Magazine Editor
123314,Alice Rundcrantz Leise,Letterer
121364,Amamiya,Mangaka
121364,Raúl Monclús Ruiz,Translator
120963,Daichi Matsuse,Mangaka
120963,loundraw,Illustrator
120963,Tetsuya Sano,Writer
120963,Aline Kukor,Translator
119664,Cocomi,Mangaka
119664,Angélique Mariet,Translator
119664,Anna Schnell,Not Recorded
119664,Anh Bùi,Translator
119664,Nicole Roderick,Letterer
116382,Sansobi,Not Recorded
116382,Dwaeji Cake,Artist
116382,Ttaelkkam,Mangaka
116382,Yu-Sin Kim,Mangaka
116382,BABARA,Artist
116382,Ju-Hui Lee,Colorist
116382,Adam Jankowski,Letterer
116382,Junimon,Artist
114768,Mingwa,Mangaka
112197,Yu-In,Writer
112197,Kidari Studio,Not Recorded
97391,Ritsu Miyako,Not Recorded
97391,Antje Bockel,Translator
87197,Mineji Sakamoto,Not Recorded
87197,Makoto Sanda,Writer
87197,Ming Bi,Translator
73915,Zhihui Deng,Artist
73915,Jianhe Zheng,Mangaka
73915,Jianhe Zheng,Artist
65733,Mitsu Izumi,Mangaka
65733,Henrique Minatogawa,Translator
65733,Graciela Naguisa Kushihara,Translator
65733,Hoang Anh,Translator
65733,Nixuan Li,Translator
65733,Diana Hesse,Translator
55250,Sayman Dowman,Mangaka
55250,Sayman Dowman,Illustrator
55250,Alethea Nibley,Translator
55250,Josef Shanel,Translator
55250,Ray Steeves,Letterer
55250,Athena Nibley,Translator
55250,Anais Fourny,Translator
55250,Anna Koike,Translator
54801,Shino Torino,Mangaka
54801,Jordan Sinnes,Translator
43419,Yoshihiro Tatsumi,Mangaka
43419,John Schmitt-Weigand,Translator
35711,Masahito Soda,Mangaka
33403,Akihisa Ikeda,Mangaka
31506,Hinako Ashihara,Mangaka
31506,Misato Raillard,Translator
31506,Eric Montesinos,Letterer
31506,Eric Montesinos,Touch-up Artist
31506,Verónica Calafell,Translator
31506,Cynthia Lacroix,Not Recorded
31101,Yoshiaki Tabata,Scriptwriter
31101,Yuuki Yogo,Artist
31101,Yuuki Yogo,Mangaka
30017,Masami Tsuda,Mangaka
30017,Bowen Park,Letterer
30017,Bowen Park,Touch-up Artist
30017,Marc Bernabé,Translator
30017,Amy Forsyth,Translator
30017,Fédoua Lamodière,Translator
30017,Drik Sada,Translator
30017,Beth Kodama,Translator
30017,Beth Kodama,Illustrator
30017,Beth Kodama,Writer
30017,Fawn Lau,Letterer
30017,Fawn Lau,Touch-up Artist
30017,Marta Gallego,Translator
30017,Simona Stanzani,Translator
30017,Antje Bockel,Translator
30017,Michelle Kobayashi,Translator
30017,Jack Niida,Translator
30017,Paul Tanck,Letterer
30017,Chrissy Schilling,Translator
30017,Jennifer Nunn,Letterer
30017,Judi Csotsists,Letterer
30017,Germana Viana,Letterer
30017,Alessandro Cantonetti,Translator
30017,Harue Matsumura,Translator
30017,Akiko Sakai,Translator
30017,Elza Keiko,Letterer
30017,Verónica Calafell,Translator
30017,Aurore Galy,Translator
188249,Ai Qianshui de Wuzei,Writer
188249,Chun Ba,Writer
188249,Yuanyan de Qiqiu,Artist
182516,Magma,Mangaka
182516,Baek-Sam,Writer
182516,Ligong,Artist
158108,Ami Uozumi,Not Recorded
158108,Jan Cash,Translator
158108,Jiaen Chen,Translator
146393,Upi,Not Recorded
137614,John Tarachine,Mangaka
137614,Jocelyne Allen,Translator
137614,Nuria Cimas Pita,Translator
137614,Olivier Malosse,Translator
130867,Yuki Fumino,Mangaka
130867,Katarzyna Nishioka,Translator
126135,Macchiro,Not Recorded
126135,Obaru,Writer
126135,Uri Valverde,Translator
125116,Fujino Oomori,Writer
125116,Kouta Sannomiya,Not Recorded
125116,Tota Shimouchi,Mangaka
125116,Toshi Aoi,Mangaka
125116,Alethea Nibley,Translator
125116,Athena Nibley,Translator
125116,Sara Linsley,Letterer
125116,Ayahiro,Mangaka
125116,Mei Higuchi,Mangaka
125116,Ryuutarou Masuya,Mangaka
125116,Akisuke,Mangaka
125116,Soutarou Nishii,Mangaka
123573,Byeollarae,Writer
123573,Ryeo-Han Yu,Writer
123573,PAN4,Mangaka
117728,Reva,Mangaka
113055,Here Ri,Writer
113055,Sumpul,Not Recorded
113055,Alpha Tart,Writer
113055,Chireon,Writer
103029,Hirohiko Araki,Mangaka
102308,loundraw,Illustrator
102308,Tetsuya Sano,Writer
102308,Ngoc Han,Translator
101255,Fujimomo,Mangaka
101255,Aline Kukor,Translator
101255,Misato Raillard,Translator
101255,Eric Montesinos,Letterer
101255,Eric Montesinos,Touch-up Artist
101255,Aude Charlier,Touch-up Artist
101255,Aude Charlier,Letterer
100755,Nodeok Park,Mangaka
100052,Nagisa Furuya,Mangaka
100052,Salomón Doncel-Moriano Urbano,Translator
100052,Anna Piechowiak,Translator
86037,Ishio Yamagata,Not Recorded
86037,Miyagi,Not Recorded
86037,Jennifer Ward,Translator
55245,Takashi Murakami,Mangaka
55245,Phong,Translator
54903,Kohske,Mangaka
54903,Christine Dashiell,Translator
54903,Satoko Fujimoto,Translator
54903,Katherine Schilling,Translator
54903,Eric Erbes,Not Recorded
54903,Gandalf Bartholomäus,Translator
54903,Simona Stanzani,Translator
54903,Gemma Tarrés,Translator
31766,Usamaru Furuya,Mangaka
31766,Marc Bernabé,Translator
31766,Marie-Saskia Raynal,Translator
174790,Studio Charon,Not Recorded
174790,Camille Velien,Translator
174790,Akinoko,Mangaka
145165,Hajime Kamoshida,Writer
145165,Hajime Kamoshida,Scriptwriter
145165,Keiji Mizoguchi,Illustrator
145165,Andrew Cunningham,Translator
145165,Kasomphan Haruna,Not Recorded
133797,BANANA,Mangaka
133797,Angato,Writer
133797,Captain Pavé,Not Recorded
132926,Anashin,Mangaka
132926,Emeline Cablé,Not Recorded
130128,Tsumuji Kuroi,Mangaka
127440,Xian Jun,Mangaka
126722,Ren Sakuragi,Mangaka
126722,Marina Bonzi,Translator
126722,Elodie Baunard,Not Recorded
126722,Jiahui Xiao,Translator
126722,Mei Amaki,Translator
126722,Rebecca Sze,Letterer
124382,Yuuki Kamatani,Mangaka
124382,Martyna Zdonek,Translator
124382,Anna Copoví Carda,Translator
110720,Seorim,Writer
110720,Seorim,Mangaka
110720,Mokma,Artist
109064,Aki Yukura,Not Recorded
109064,Martin Bachernegg,Translator
107254,Jaxx,Artist
107254,Mok-Dan Jang,Writer
107098,Takumi Fukui,Mangaka
107098,Takumi Fukui,Writer
107098,Shinya Umemura,Not Recorded
107098,Azychika,Mangaka
107098,Wojciech Gęszczak,Translator
101265,Ammitsu,Mangaka
101265,Aline Kukor,Translator
101265,Eric Montesinos,Letterer
101265,Eric Montesinos,Touch-up Artist
101265,Aude Charlier,Touch-up Artist
101265,Aude Charlier,Letterer
100470,Hae-Yun,Writer
100470,Mas (II),Not Recorded
99758,Fly,Illustrator
99758,Yuki Yaku,Writer
99758,Winifred Bird,Translator
98817,Kazuma Kamachi,Writer
98817,Kiyotaka Haimura,Illustrator
98817,Yasuhito Nogi,Mangaka
98817,Nan Rymer,Translator
98817,Bambi Eloriaga-Amago,Letterer
98817,Roland Amago,Letterer
98817,Tono Kinji,Translator
98305,Hiro,Illustrator
98305,Hiro,Mangaka
98305,Hakkou Ookuma,Editor
96360,Kumiko Saiki,Mangaka
96360,Katrina Leonoudakis,Translator
96360,Elsa Pecqueur,Touch-up Artist
96360,Elsa Pecqueur,Letterer
96360,Anais Fourny,Translator
96360,Aila Nagamine,Letterer
92954,Wataru Watari,Writer
92954,Ponkan 8,Illustrator
92954,Io Naomichi,Mangaka
92954,Jennifer Ward,Translator
92954,Bianca Pistillo,Letterer
92954,Chan,Translator
86687,Isaku Natsume,Mangaka
86462,Robico,Mangaka
86462,Sandra Nogués Graell,Translator
43702,Robico,Mangaka
43702,Sandra Nogués Graell,Translator
43702,Claire Olivier,Translator
30872,Kei Sanbe,Mangaka
30872,Kei Sanbe,Illustrator
30872,Hirohiko Araki,Mangaka
30872,Hirohisa Onikubo,Mangaka
30872,Reiki Taki,Mangaka
30872,Reiki Taki,Designer
30872,Alexis Kirsch,Translator
30872,Evan Galloway,Translator
30872,Mayumi Kobayashi,Translator
30872,Josef Shanel,Translator
30872,Pablo Tschopp,Translator
30872,Ryosuke Kabashima,Editor
30872,Sascha Mandler,Translator
30655,Saki Hiwatari,Mangaka
30128,Matsuri Akino,Mangaka
30128,Adrienne Beck,Translator
30128,Karis Page,Letterer
30128,Agnieszka Budzich,Translator
30128,Magdalena Rokita,Translator
30057,Hisaya Nakajo,Mangaka
30057,David Ury,Translator
30057,Gabe Crate,Not Recorded
30057,Susan Daigle-Leach,Not Recorded
30057,Maite Madinabeitia,Translator
